tweet_time,tweet_id,username,tweet_text,source,favourite,retweet,clean
2020-05-05 05:41:54,1257440342049206273,Gooseflerken,"Asli sih ngeri, takut gara” isue zoom + tokopedia -_- https://t.co/gHzA70vOjn",Twitter for iPhone,0,0,asli sih ngeri takut gara isue zoom tokopedia
2020-05-05 05:41:47,1257440314299756550,MrsRachelIn,"Waspada saat transaksi OL   Penelusuran 91 Juta Data Bocor Tokopedia, Dijual Rp74 Juta https://t.co/zhDl34btFH",Twitter Web App,3,1,waspada saat transaksi ol telusur 91 juta data bocor tokopedia jual rp74 juta
2020-05-05 05:41:37,1257440270242775040,AriefAffandie,Ketika tokopedia jadi bocorpedia...,Twitter Web App,0,0,ketika tokopedia jadi bocorpedia
2020-05-05 05:41:26,1257440223983788035,INIUKM,Jual Stiker Kulkas 1 Pintu Super Mario ~ https://t.co/Tq61dFdu1U #indramayu #cirebon #tegal #brebes #pemalang #pekalongan #batang #weleri,twittbot.net,0,0,jual stiker kulkas 1 pintu super mario
2020-05-05 05:37:49,1257439316944576518,saad_td,"data tokopedia bocor, untung dari dulu isi tgl lahir akun online selalu beda dari sebenarnya, dan alamat tak pernah benar",Twitter for Android,0,0,data tokopedia bocor untung dari dulu isi tgl lahir akun online selalu beda dari benar dan alamat tak pernah benar
2020-05-05 05:37:40,1257439276595392512,iikesyu,"Buku2 dari BBW @tokopedia sudah datang ❤ freyr gak semangat liat buku2 barunya ini, karena nungguin buku dari kinokuniya @iLOTTE_id yang udah mau 3 minggu gak dateng-dateng 😑 https://t.co/qNGm1rZFVa",Twitter for Android,0,0,buku2 dari bbw sudah datang freyr gak semangat liat buku2 baru ini karena nungguin buku dari kinokuniya yang udah mau 3 minggu gak datengdateng
2020-05-05 05:36:13,1257438913410609153,ayoskincarean,@beezquimby Yg diskon cuma di tokopedia aja mbak?._.,Twitter Web App,0,0,yg diskon cuma di tokopedia aja mbak
2020-05-05 05:35:56,1257438842874970112,inPromosi,jual Stiker Kompor 2 Tungku My Little Pony ~ https://t.co/0dREJ3v4cX #rumah #kost #apartemen #kafe #resto #dapur #jakarta #jkt  #bandung,twittbot.net,0,1,jual stiker kompor 2 tungku my little pony
2020-05-05 05:34:28,1257438473667121158,suharto_irh,@bareksacom apakah untuk melihat jumlah investasi di bareksa harus login ke Tokopedia dulu? Kalau ada apa2 dgn Tokopedia gimana!?,Twitter Web App,0,0,apakah untuk lihat jumlah investasi di bareksa harus login ke tokopedia dulu kalau ada apa2 dgn tokopedia gimana
2020-05-05 05:30:09,1257437385719250949,karalo_ninik,"Novel mengharu biru,  pas untuk dibaca saat pandemi ...  Sudah tersedia di Lazada,  Tokopedia,  shopee, Bukalapak..  Yuuuk...! https://t.co/iPh5fFi0fu",Twitter Web App,0,0,novel haru biru pas untuk baca saat pandemi sudah sedia di lazada tokopedia shopee bukalapak yuuuk
2020-05-05 05:30:07,1257437376634400771,GenieAll,"“Tokopedia, Indonesia's largest e-commerce platform, said it was investigating an attempted hack and claims that the details of 91 mill. of its users had been leaked online.”  #CyberSecurity #Tokopedia #databreach  https://t.co/FNl0wCOwuf https://t.co/4KxN0KL7L1",Buffer,0,0,tokopedia indonesias largest ecommerce platform said it was investigating an attempted hack and claims that the details of 91 mill of its users had been leaked online
2020-05-05 05:29:31,1257437224955777030,aziLOL,Gojek po tokopedia ruangguru ra meh melu2 gawe ngenean ng indonesia? https://t.co/RK2N69aiNf,Twitter for Android,0,0,gojek po tokopedia ruangguru ra meh melu2 gawe ngenean ng indonesia
2020-05-05 05:29:18,1257437173286146051,alydazianabilaa,"gara-gara tokopedia gue ngecek data gue bocor/ngga, ternyata data gue pernah bocor sama tiga aplikasi hadehhh",Twitter for Android,0,0,garagara tokopedia gue ngecek data gue bocorngga nyata data gue pernah bocor sama tiga aplikasi hadehhh
2020-05-05 05:28:04,1257436862274207744,siunus,Tokopedia Siap Kerjasama dengan Kominfo Usut Kebocoran Data https://t.co/MmNod9lHlP https://t.co/WRMqgVH57S,dlvr.it,0,0,tokopedia siap kerjasama dengan kominfo usut bocor data
2020-05-05 05:25:04,1257436105709891584,mrahmanda,@fakhri_abdullah @LifeOfOjnnn @tokopedia jangan2 anda tim shopee?,Twitter for iPhone,0,0,jangan2 anda tim shopee
2020-05-05 05:23:13,1257435639995346944,Anas_Krey,@Undang2_ITE @Fantasizeee @in_makiy @rifqiwhd @pandainnebraska @tubbirfess @tokopedia makasiih!! tapi alhamdulillah emg kejadiannya 2 tahun yg lalu. makanya sejak itu langsung rutin ganti password. muehehehehe https://t.co/a8B5pYm54L,Twitter for Android,0,0,makasiih tapi alhamdulillah emg jadi 2 tahun yg lalu makanya sejak itu langsung rutin ganti password muehehehehe
2020-05-05 05:22:56,1257435570038603777,lintang_rio,Temukan self stirring mug/mug aduk sendiri seharga Rp34777.00 hanya di Tokopedia! https://t.co/mwTsBOHKEH https://t.co/HVK1qnMldu,Twitter for Android,0,0,temu self stirring mugmug aduk sendiri harga rp3477700 hanya di tokopedia
2020-05-05 05:22:10,1257435377591373827,Zer0Security,"Hacker leaks 15 million records from Tokopedia, Indonesia's largest online store https://t.co/izLnxewlVs https://t.co/pZMVm9mVOL",IFTTT,0,0,hacker leaks 15 million records from tokopedia indonesias largest online store
2020-05-05 05:21:49,1257435289917808640,TokopediaCare,@spcrew_maulana Sama-sama ya Kak. Jika ada hal lain yang ingin diketahui seputar transaksi di Tokopedia silakan klik https://t.co/i9TLqy5E7r ya Kak untuk info selengkapnya :),Salesforce - Social Studio,0,0,samasama ya kak jika ada hal lain yang ingin tahu putar transaksi di tokopedia sila klik ya kak untuk info lengkap
2020-05-05 05:21:31,1257435211316543488,indahkrisni,"Tokopedia lagi aman gak sih sebenernya? Gue reksa dana disitu lagi, ambil gak ya",Twitter for iPhone,0,0,tokopedia lagi aman gak sih sebenernya gue reksa dana situ lagi ambil gak ya
2020-05-05 05:21:01,1257435089111322624,akubacadotcom,@BukuMojok Silakan. Bisa dipesan di https://t.co/KTxySiJ1TV  WA &gt;&gt;https://t.co/DhieC8XXAO Shopee &gt;&gt;https://t.co/SQPS6Gr9sh Tokped &gt;&gt;https://t.co/WzRkPmre5j,Twitter for Android,5,1,sila bisa pes di wa gtgt shopee gtgt tokped gtgt
2020-05-05 05:18:25,1257434431813562369,pondok_bip,"@tokopedia SEGER SNOW Vanishing Cream 33gr  https://t.co/hj5W9g7khf  di toko  Rp3.700 di Tokopedia dengan Bebas Ongkir, Sekarang!  Dapatkan cashback 50% hingga 30Rb untuk pembelian pertama kamu dengan kode: TPBENVG11Q.  Belanja? Tokopedia Saja!",Twitter for Android,0,0,seger snow vanishing cream 33gr di toko rp3700 di tokopedia dengan bebas ongkir sekarang dapat cashback 50 hingga 30rb untuk beli pertama kamu dengan kode tpbenvg11q belanja tokopedia saja
2020-05-05 05:14:50,1257433530524672002,ozolair,@kentangmahal hubungi tokopedia,Twitter for Android,0,0,hubung tokopedia
2020-05-05 05:13:19,1257433151552528384,quraeni,Dataku bocor di canva dan tokopedia 😶😶 https://t.co/6YzyQc9Qr2,Twitter Web App,0,0,data bocor di canva dan tokopedia
2020-05-05 05:12:56,1257433052302671874,voaislam,"Data Akun Tokopedia Kena Hack, Berikut Tips Berbelanja Aman di Internet - https://t.co/EzvWujmLgO https://t.co/6wzlw6n1mO",Twitter Web Client,0,0,data akun tokopedia kena hack ikut tips belanja aman di internet
2020-05-05 05:12:50,1257433029233999881,lintang_rio,"Temukan tongsis 3 in 1 (tongsis, tomsis, dan tripod) seharga Rp24999.00 hanya di Tokopedia! https://t.co/GYMKHiCRo4 https://t.co/jj1ZqHPynj",Twitter for Android,0,0,temu tongsis 3 in 1 tongsis tomsis dan tripod harga rp2499900 hanya di tokopedia
2020-05-05 05:12:41,1257432990835245059,mdrndaydemigod,"@tokopedia halo min, mau nanya kalau untuk unblock akun gimana ya? Soalnya sudah lewat dari 24 jam, tapi tidak ada kabar dari pihak Tokopedia.",Twitter for Android,0,0,halo min mau nanya kalau untuk unblock akun gimana ya soal sudah lewat dari 24 jam tapi tidak ada kabar dari pihak tokopedia
2020-05-05 05:12:06,1257432843585761282,bayurakajanasri,"@theglowsunset Langsung ganti password dan hapus cc serta debitmu yang linked di tokopedia, telpon cs bank bersangkutan buat blokir cc dan minta dikirimkan kartu baru. Teman saya barusan juga dpt sms otp dari microsoft, ada yang mau bobol akun microsoft akunnya.",Twitter for Android,0,0,langsung ganti password dan hapus cc serta debit yang linked di tokopedia telpon cs bank sangkut buat blokir cc dan minta kirim kartu baru teman saya barusan juga dpt sms otp dari microsoft ada yang mau bobol akun microsoft akun
2020-05-05 05:12:01,1257432822316498947,Genpi_Co,Sarita Beauty kembali menggelar promo. Kali ini Sarita Beauty mengadakan promo Ramadan Clearance Sale di Tokopedia. #SaritaBeauty https://t.co/hJSfkpz1nS,genpico,0,0,sarita beauty kembali gelar promo kali ini sarita beauty ada promo ramadan clearance sale di tokopedia
2020-05-05 05:11:51,1257432782537732103,CoachRandyKIC,@Alhusaini21 @mikirgila @underthebreach @tokopedia Hooh,Twitter Web App,0,0,hooh
2020-05-05 05:11:29,1257432688455233543,nelisendangs,"@vigie__ @TokopediaCare @tokopedia Saya di pake buat usaha sih ka, jual pulsa makannya selalu ada saldo di aplikasi tsb. Semoga ada solusi dari pihak tokopedia karna sampai saat ini belum ada respon :(",Twitter for Android,0,0,saya di pake buat usaha sih ka jual pulsa makan selalu ada saldo di aplikasi tsb moga ada solusi dari pihak tokopedia karna sampai saat ini belum ada respon
2020-05-05 05:10:40,1257432481252474884,Sidneyfaa,"Lihat profil ini, deh! Ada produk pilihan buatmu, lho: https://t.co/mZMsVMHyuR",Twitter for Android,0,0,lihat profil ini deh ada produk pilih buat lho
2020-05-05 05:10:21,1257432402219216907,Dimasy81Yoga,"@KRMTRoySuryo2 @ElshintaSby @tokopedia @kemkominfo Masih aman gak ya mas, untuk belanja dengan kartu kredit? Per tgl 2 kemarin sudah saya lepas semua.. Tp nt klo transaksi lagu yg besar kira kira.. Kelar masuk aja kartu kredit ya, walau bayar 10rb sekali cantumkan kartu kredit. Atau sama sekali jgn transaksi lagi..kartu kredit",Twitter for Android,1,0,masih aman gak ya mas untuk belanja dengan kartu kredit per tgl 2 kemarin sudah saya lepas semua tp nt klo transaksi lagu yg besar kira kira kelar masuk aja kartu kredit ya walau bayar 10rb sekali cantum kartu kredit atau sama sekali jgn transaksi lagikartu kredit
2020-05-05 05:10:12,1257432363266723840,Rizkandri,@raniongz @alimm_syahirul Kan ada onlen shop? Tokopedia!,Twitter for Android,0,0,kan ada onlen shop tokopedia
2020-05-05 05:09:55,1257432295952338955,Irwansetiawan,"@kementan Mohon info penjual bibit tanaman yg verified, amanah no tipu2 di marketlace spt bukalapak, tokopedia dll, karena beli bibit disitu mudah dan banyak bibit dari varietas bagus yg saya suka tapi takut ketipu, bkn varietas seperti tertulis",Twitter for Android,0,0,mohon info jual bibit tanam yg verified amanah no tipu2 di marketlace spt bukalapak tokopedia dll karena beli bibit situ mudah dan banyak bibit dari varietas bagus yg saya suka tapi takut tipu bkn varietas seperti tulis
2020-05-05 05:09:23,1257432158303662080,Sidneyfaa,"Stiker yang luar biasa untuk melengkapi dekorasi rumahmu, menambah estetika ruang tamu, ruang keluarga maupun kamarmu  Sangat melengkapi ruang tamu Cocok untuk anak Warnanya menarik Aman buat keluarga. https://t.co/1CEPwk4dUw",Tokopedia Twitter,0,0,stiker yang luar biasa untuk lengkap dekorasi rumah tambah estetika ruang tamu ruang keluarga maupun kamar sangat lengkap ruang tamu cocok untuk anak warna tarik aman buat keluarga
2020-05-05 05:08:56,1257432045824991232,hectoromhe,91 millones de registros de Tokopedia de venta en la Deepweb. https://t.co/tKzpnKJXRx,Buffer,1,1,91 millones de registros de tokopedia de venta en la deepweb
2020-05-05 05:08:11,1257431856108187649,0ldyeIIowbricks,"contohnya kasus tokopedia kemarin kecolongan sm hacker, akibatnya jutaan data pelanggan bocor terus dijual bebas di internet, bayangin yg beli itu orang jahat, dr situ mereka bisa nyari tau nama lengkap,status,jenis kelamin,tempat tanggal lahir,alamat,golongan darah, org tua kita",Twitter for iPhone,0,0,contoh kasus tokopedia kemarin colong sm hacker akibat juta data langgan bocor terus jual bebas di internet bayangin yg beli itu orang jahat dr situ mereka bisa nyari tau nama lengkapstatusjenis kelamintempat tanggal lahiralamatgolongan darah org tua kita
2020-05-05 05:03:59,1257430799990874112,mimif_02,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 7,twittbot.net,0,0,jual followers instagram twitter bukalapak tokopedia shopee wa 0816220553 7
2020-05-05 05:03:56,1257430787407962113,mimif_04,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 7,twittbot.net,0,0,jual followers instagram twitter bukalapak tokopedia shopee wa 0816220553 7
