tweet_time,tweet_id,username,tweet_text,source,favourite,retweet,clean
5/2/2020 5:38,1.25635E+18,EdwardSevino,@dr_koko28 Bukalapak isn't it? 212 mart?,Twitter for Android,2,0,bukalapak isnt it 212 mart
5/2/2020 5:34,1.25635E+18,rosewood20,guysss ada yg pake app bukalapak gakkk bantuin dongggg,Twitter for Android,0,0,guysss ada yg pake app bukalapak gakkk bantuin dongggg
5/2/2020 5:34,1.25635E+18,Stakof,"Tapi harga dari mbaknya emang beneran paling murah, lho, Gais~  (foto 2-3: bukalapak &amp; https://t.co/3s2YDV4vrZ) https://t.co/F7rXPE9P9Y",Twitter for Android,4,1,tapi harga dari mbak emang beneran paling murah lho gais foto 23 bukalapak amp
5/2/2020 5:13,1.25635E+18,Mrtoko3,"Selain membunuh kuman dan virus, bisa juga loh bikin tangan kamu semakin halus dan kece. Yuk dicek aja langsung di @tokopedia @bukalapak dan @ShopeeID  #BelanjaDariRumah https://t.co/Rj0MbMF0Jr",Twitter for Android,0,0,selain bunuh kuman dan virus bisa juga loh bikin tangan kamu makin halus dan kece yuk cek aja langsung di dan
5/2/2020 5:11,1.25635E+18,rizaljaman,"@ganghwacho23 @dllyrlngg @infomalang Mau jual rugi kan? Kalau 15rb/box, saya beli 1 karton... Via @bukalapak minat DM aja...  lumayan bisa buat dibagiin di kampung....",Twitter for Android,0,0,mau jual rugi kan kalau 15rbbox saya beli 1 karton via minat dm aja lumayan bisa buat dibagiin di kampung
5/2/2020 5:11,1.25635E+18,ueyel,"@Baceotan Bukalapak, Filmora, Gigi, Januardi・・・・・・・・",Twitter for Android,0,0,bukalapak filmora gigi januardi
5/2/2020 5:10,1.25635E+18,Mrtoko3,Halo jangan lupa selalu jaga kebersihan tangan mu yah pada saat diluar sekarang. Sudah bawa hand sanitizernya? @bukalapak @tokopedia @ShopeeID #handsanitizer #dirumahaja https://t.co/VShqGcWF61,Twitter for Android,0,0,halo jangan lupa selalu jaga bersih tangan mu yah pada saat luar sekarang sudah bawa hand sanitizernya
5/2/2020 5:08,1.25634E+18,BukaBantuan,"@rosiyanto0210 Maaf banget ya kak sebelumnya. Bella infoin untu cara menon aktifkan notif bisa melalui aplikasi langsung ya, yuk ikuti langkah-langkahnya https://t.co/JOHgdwl5sR ya kak. ^NA",Ivosights - Sociomile,0,0,maaf banget ya kak belum bella infoin untu cara non aktif notif bisa lalu aplikasi langsung ya yuk ikut langkahlangkahnya ya kak na
5/2/2020 5:03,1.25634E+18,mimif_02,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 7,twittbot.net,0,0,jual followers instagram twitter bukalapak tokopedia shopee wa 0816220553 7
5/2/2020 5:03,1.25634E+18,mimif_05,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 #followers #like #lfl #indonesia 7,twittbot.net,0,0,jual followers instagram twitter bukalapak tokopedia shopee wa 0816220553 7
5/2/2020 5:03,1.25634E+18,DeliarMahardika,"@anggiazai Sepakat mbak, efek branding. Simpelnya orang-orang taunya tempat kursus itu di skill accademy, bukan Bukalapak atau Tokopedia.",Twitter for Android,0,0,sepakat mbak efek branding simpel orangorang tau tempat kursus itu di skill accademy bukan bukalapak atau tokopedia
5/2/2020 5:03,1.25634E+18,mimif_04,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 7,twittbot.net,0,0,jual followers instagram twitter bukalapak tokopedia shopee wa 0816220553 7
5/2/2020 4:55,1.25634E+18,avianprimantifa,"@ganghwacho23 @infomalang Saya saranin jangan menjual kesedihan anda di Twitter, wahai penimbun. Empati kita tidak sebodoh itu fergusooo. Silakan bergabung dengan kompetitor penjual masker lainnya di Tokped, Bukalapak, dll. No. No room for you here, drpd ",Twitter for iPhone,22,14,saya saranin jangan jual sedih anda di twitter wahai timbun empati kita tidak bodoh itu fergusooo sila gabung dengan kompetitor jual masker lain di tokped bukalapak dll no no room for you here drpd lu makin didoain enggak2
5/2/2020 4:47,1.25634E+18,RajaGelangMurah,#Kalung_Batu_untaian_anti_stress_Mata_Harimau 6 mm Coklat  bisa check di :  https://t.co/myqqA609IL  https://t.co/E4HQLcXT86 https://t.co/U9RB0DOZil,Twitter Web App,0,0,6 mm coklat bisa check di
5/2/2020 4:36,1.25634E+18,nasikebuli07,@nungkykc_ @pringlesaddlct Bukalapak banyak tapi mahal ya dikarenakan kualitas &amp; kuantitas bibit bebet bobot nya,Twitter Web App,0,0,bukalapak banyak tapi mahal ya karena kualitas amp kuantitas bibit bebet bobot nya
5/2/2020 4:35,1.25634E+18,hyvnjiin,@gowozn bukalapak,Twitter for Android,0,0,bukalapak
5/2/2020 4:33,1.25634E+18,ppppajingan,@raferynn cari di bukalapak ajh,Twitter for Android,0,0,cari di bukalapak ajh
5/2/2020 4:31,1.25634E+18,abesaija,"@BukaBantuan @bukalapak Gimana ini teh gabisa rubah nomor, heraan, nomor dulu ilang https://t.co/kyYxUbug84",Twitter for Android,0,0,gimana ini teh gabisa rubah nomor heraan nomor dulu ilang
5/2/2020 4:30,1.25634E+18,suksesselamanya,"@satrilla2 @bukalapak Masuk ke situs pelatihannya mba,nanti regristrasi daftar di situsnya.. Kalo saya setelah membeli pelatihan dpt kode voucher nah tuker jg disitus pelatihannya..",Twitter for Android,0,0,masuk ke situs latih mbananti regristrasi daftar di situs kalo saya telah beli latih dpt kode voucher nah tuker jg situs latih
5/2/2020 4:29,1.25634E+18,RajaGelangMurah,#Kalung_Batu_untaian_anti_stress_Lapis_Lazuli  6 mm Biru  bisa check di :  https://t.co/IWc76yZ1yn  https://t.co/XwIHiEdNgH https://t.co/u2Nuz3uGM4,Twitter Web App,0,0,6 mm biru bisa check di
5/2/2020 4:29,1.25633E+18,RedzealS,"Nikmatnya bersantap sahur sambil pantengin produk redzeal yang kewes kece dan gila harga,, ga percaya??? Buktikan sekarang di https://t.co/jwfeoXxukH  #tokosepatu #sepatupria #sepatuwanita・ｦ https://t.co/agksQiI5Ei",Instagram,1,0,nikmat santap sahur sambil pantengin produk redzeal yang kewes kece dan gila harga ga percaya bukti sekarang di
5/2/2020 4:27,1.25633E+18,RajaGelangMurah,#Kalung_Rantai_anti_stress_Batu_Mata_Harimau 19 mm  Coklat  bisa check di :  https://t.co/OViQSCJorM  https://t.co/gBTcmMflPU https://t.co/cPsUtRCeZk,Twitter Web App,0,0,19 mm coklat bisa check di
5/2/2020 4:26,1.25633E+18,wooseogitty,"@prastyar_ @leorizki9 @BukaBantuan @bukalapak Samaa, lama bgt muncul nya mana saldo ku msih banyak :(",Twitter for Android,0,0,samaa lama bgt muncul nya mana saldo ku msih banyak
5/2/2020 4:25,1.25633E+18,ardibelik,"@BukaBantuan Selamat pagi CS Bukalapak, mohon batalkan pesanan saya dengan nomor 202812304208, karena stock habis. Terima kasih",Twitter for Android,0,0,selamat pagi cs bukalapak mohon batal pesan saya dengan nomor 202812304208 karena stock habis terima kasih
5/2/2020 4:22,1.25633E+18,Yopy_Opy,APD HAZMAT via @bukalapak https://t.co/yaZhEkMNiU,UberSocial for Android,1,0,apd hazmat via
5/2/2020 4:17,1.25633E+18,prastyar_,"@wooseogitty @leorizki9 @BukaBantuan @bukalapak Iya, ga bisa lanjut ke pelatihan berikutnya ini syaa ahhaha",Twitter for Android,0,0,iya ga bisa lanjut ke latih ikut ini syaa ahhaha
5/2/2020 4:17,1.25633E+18,disperteng,"@blaworblakasuta Siap makasih, nanti coba tak cari merek hmmm di bukalapak ・・・・",Twitter Web App,0,0,siap makasih nanti coba tak cari merek hmmm di bukalapak
5/2/2020 4:16,1.25633E+18,viksleepy,Warangka Gayaman Jogja Kayu Cendana W... https://t.co/cvTFNIOsLY,Bukalapak,0,0,warangka gayam jogja kayu cendana w
5/2/2020 4:15,1.25633E+18,ZakariaAdiPrat1,@bukalapak @BukaBantuan  bantuanya ・・・・,Twitter Web App,0,0,bantuanya
5/2/2020 4:13,1.25633E+18,AnakGun23827004,Rakyat gotong royong bantu Tangani covid19 Istana gotong royong garong uang negara  @ruangguru @bukalapak  #IstanaMafiaCorona,Twitter for Android,0,0,rakyat gotong royong bantu tangan covid19 istana gotong royong garong uang negara
5/2/2020 4:13,1.25633E+18,wooseogitty,@prastyar_ @leorizki9 @BukaBantuan @bukalapak Ah iya kah? Makasih mas infonya・・・・ ak pke skill academy jg blm keluar dah 3 hari :(,Twitter for Android,0,0,ah iya kah makasih mas info ak pke skill academy jg blm keluar dah 3 hari
5/2/2020 4:12,1.25633E+18,bitaaaaak,@_Sukrin Ratingnya  Shopee Tokopedia Bukalapak,Twitter for iPhone,0,0,ratingnya shopee tokopedia bukalapak
5/2/2020 4:03,1.25633E+18,mimif_02,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 6,twittbot.net,0,0,jual followers instagram twitter bukalapak tokopedia shopee wa 0816220553 6
5/2/2020 4:03,1.25633E+18,mimif_04,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 6,twittbot.net,0,0,jual followers instagram twitter bukalapak tokopedia shopee wa 0816220553 6
5/2/2020 4:02,1.25633E+18,mimif_05,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 #followers #like #lfl #indonesia 6,twittbot.net,0,0,jual followers instagram twitter bukalapak tokopedia shopee wa 0816220553 6
5/2/2020 3:56,1.25633E+18,sayangnyawekant,@Robert_Imanuel @Denyyii @bukalapak Semoga BL bisa lebih baik lagi seperti awal awal.,Twitter for Android,0,0,moga bl bisa lebih baik lagi seperti awal awal
5/2/2020 3:54,1.25633E+18,sayangnyawekant,@Robert_Imanuel @Denyyii @bukalapak Alhamdulillah. Tinggal nunggu cair ・・・・,Twitter for Android,0,0,alhamdulillah tinggal nunggu cair
5/2/2020 3:53,1.25633E+18,yantirivai,Karet Alas Kaki Kursi Sofa M8 Bagus Murah via @bukalapak https://t.co/Di5dvao9Qd,Twitter for Android,0,0,karet alas kaki kursi sofa m8 bagus murah via
5/2/2020 3:46,1.25632E+18,maduradotnet,Obat Pembasmi Hama Jamur - EC5 via @bukalapak https://t.co/yLHIKuOPRQ,Twitter Web App,1,0,obat basmi hama jamur ec5 via
5/2/2020 3:45,1.25632E+18,prastyar_,"@wooseogitty @leorizki9 @BukaBantuan @bukalapak Saran, jangan beli di LS. Sertifikatnya keluar lama. Udah 8 hari belum keluar di dashboard",Twitter for Android,0,0,saran jangan beli di ls sertifikat keluar lama udah 8 hari belum keluar di dashboard
5/2/2020 3:41,1.25632E+18,wiryoALtegal,Ultrasonic Cleaner ( Pembersih Emas ) via @bukalapak https://t.co/z9pRalDnzY,Twitter for Android,0,0,ultrasonic cleaner bersih emas via
5/2/2020 3:35,1.25632E+18,hilman,Wa-  bisa DM !  Shoppe Bukalapak tentu bisa biar sama2 yakin !,Twitter Web App,0,1,wa bisa dm shoppe bukalapak tentu bisa biar sama2 yakin
5/2/2020 3:24,1.25632E+18,satrilla2,"plis yang ikut prakerja, itu gimana supaya pelatihannya bisa dimulai? ga ada yang bisa diklik di bagian ・・pelatihan saya・・  my cuz is confuse・・･ｴ  @bukalapak #prakerja https://t.co/z4QvOB4lvD",Twitter for iPhone,2,1,plis yang ikut prakerja itu gimana supaya latih bisa mulai ga ada yang bisa klik di bagi latih saya my cuz is confuse
5/2/2020 3:18,1.25632E+18,quigon_ndronkz,"#SahurAtHome sambil mengusahakan rejeki, Samsung M20 bisa jadi murah di Potongan Kalap. Klik link yg teks utk bantu potong, nanti kupotong balik..  https://t.co/gp3t96CzIC via @bukalapak",Twitter for Android,0,0,sambil usaha rejeki samsung m20 bisa jadi murah di potong kalap klik link yg teks utk bantu potong nanti potong balik via
5/2/2020 3:03,1.25631E+18,mimif_02,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 5,twittbot.net,0,0,jual followers instagram twitter bukalapak tokopedia shopee wa 0816220553 5
5/2/2020 3:03,1.25631E+18,mimif_04,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 5,twittbot.net,0,0,jual followers instagram twitter bukalapak tokopedia shopee wa 0816220553 5
5/2/2020 3:03,1.25631E+18,mimif_05,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 #followers #like #lfl #indonesia 5,twittbot.net,0,0,jual followers instagram twitter bukalapak tokopedia shopee wa 0816220553 5
5/2/2020 2:52,1.25631E+18,agusmarine,"@DwIbnuSA_ @ridwanhr Ayooo dong.. yg gini2 makin banyak...makin viral.. Sekelas @tokopedia @bukalapak ,dll harusnya sudh bisa menyerap pemasaran langsung dari koprasi/petaninya...",Twitter for Android,0,0,ayooo dong yg gini2 makin banyakmakin viral kelas dll harus sudh bisa serap pasar langsung dari koprasipetaninya
5/2/2020 2:48,1.25631E+18,stilladreamerr,"@monoymoney Hah sori ya bro maen kmi bukan syopi, bukalapak domk broo xixi",Twitter for Android,0,0,hah sori ya bro maen kmi bukan syopi bukalapak domk broo xixi
5/2/2020 2:14,1.2563E+18,andi889966,"@ganghwacho23 Ini serius/becanda? Klo serius mah mn ada yg berani transfer langsung segitu banyak  Mending jual di market place, orang pada berani beli. Ikutin ja di flash sale shopee/bukalapak/tokopedia. Jual murah per box Rp 50rb, pasti laris. Soalnya s",Twitter for Android,1,1,ini seriusbecanda klo serius mah mn ada yg berani transfer langsung segitu banyak mending jual di market place orang pada berani beli ikutin ja di flash sale shopeebukalapaktokopedia jual murah per box rp 50rb pasti laris soal skr di minimarket lebih murah
5/2/2020 2:03,1.2563E+18,mimif_04,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 4,twittbot.net,0,0,jual followers instagram twitter bukalapak tokopedia shopee wa 0816220553 4
5/2/2020 2:03,1.2563E+18,mimif_02,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 4,twittbot.net,0,0,jual followers instagram twitter bukalapak tokopedia shopee wa 0816220553 4
5/2/2020 2:03,1.2563E+18,mimif_05,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 #followers #like #lfl #indonesia 4,twittbot.net,0,0,jual followers instagram twitter bukalapak tokopedia shopee wa 0816220553 4
5/2/2020 2:00,1.2563E+18,IqbalAW4,@MHilmi_Setiawan Bukalapak pak.,Twitter for Android,0,0,bukalapak pak
5/2/2020 1:43,1.25629E+18,sweetorca_,@susupisang98 Main di bukalapak dia mah. Kan pebisnis anjay,Twitter for Android,0,0,main di bukalapak dia mah kan bisnis anjay
5/2/2020 1:26,1.25629E+18,Franzkidz,"@ChandraWndy @ardiardianto @bukalapak @jokowi @achmadzaky @Madri50962357 iya cek google dl baru berkicau, itu kasus lain ga ada penyelesaiannya. Lu punya smartphone dipergunakan dengan baik ya, jangan HP nya doang yg smart. https://t.co/2APadWpVjw",Twitter Web App,0,0,iya cek google dl baru kicau itu kasus lain ga ada selesai lu punya smartphone guna dengan baik ya jangan hp nya doang yg smart
5/2/2020 1:25,1.25629E+18,tokosarana,Skuter Lipat Anak Exotic Toys ET-HB00... https://t.co/bIv837Pgna,Bukalapak,0,0,skuter lipat anak exotic toys ethb00
5/2/2020 1:15,1.25629E+18,runhafidz,"Dalam situasi kayak gini, buka status whatsapp kek buka aplikasi bukalapak, ape aje ada dijualin.",Twitter for Android,0,0,dalam situasi kayak gin buka status whatsapp kek buka aplikasi bukalapak ape aje ada dijualin
5/2/2020 1:14,1.25629E+18,BukaBantuan,"@RevolverDicky Hai Kak. Dengan senang hati Bella informasikan bahwa setelah di cek Kakak belum memasukkan resi pada sistem Bukalapak. Saat ini Bella lakukan pengecekan nomor resi 000369198775, 000369210527, 000369218120 dan 000.. https://t.co/MB3d5gTVGU",Ivosights - Sociomile,0,0,hai kak dengan senang hati bella informasi bahwa telah di cek kakak belum masuk resi pada sistem bukalapak saat ini bella laku kece nomor resi 000369198775 000369210527 000369218120 dan 000
5/2/2020 1:09,1.25628E+18,uppsilon,tokopedia-shopee-bukalapak. 3 app yang sering dibuka selama socmed break. jualan tros. ・・､｣  ra ding. blonjo juga. ・・・ｭ,Twitter Web App,0,0,tokopediashopeebukalapak 3 app yang sering buka lama socmed break jual tros ra ding blonjo juga
5/2/2020 1:03,1.25628E+18,mimif_02,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 3,twittbot.net,0,0,jual followers instagram twitter bukalapak tokopedia shopee wa 0816220553 3
5/2/2020 1:03,1.25628E+18,mimif_04,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 3,twittbot.net,0,0,jual followers instagram twitter bukalapak tokopedia shopee wa 0816220553 3
5/2/2020 1:02,1.25628E+18,mimif_05,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 #followers #like #lfl #indonesia 3,twittbot.net,0,0,jual followers instagram twitter bukalapak tokopedia shopee wa 0816220553 3
5/2/2020 0:57,1.25628E+18,poetut_preneur,"@yoke_cihuy @PetaniKritis Ini yg di lakukan Jack Ma Alibaba. Peluang dari produksi di wadah untuk di trading ke distributor atau pengguna langsung. Platform tokped, Bukalapak, dll bisa garap nh. Buat modul or https://t.co/eliNqfPhaB bisa jadi rujukan Semo",Twitter for Android,3,0,ini yg di laku jack ma alibaba peluang dari produksi di wadah untuk di trading ke distributor atau guna langsung platform tokped bukalapak dll bisa garap nh buat modul or bisa jadi rujuk moga ada yg mau garap
5/2/2020 0:30,1.25627E+18,prkylx,JUAL BUKALAPAK PRODUK FAVORIT Link produk bukalapak! Fast 50 FAVORIT : 5K BERLAKU KELIPATAN Pembayaran via ovo/dana/gopay Pembayaran via pulsa dikenakan rate  Tsel : 0.84 Xl/AXIS : 0.90 HARGA BISA BERUBAH SEWAKTU2,twittbot.net,0,0,jual bukalapak produk favorit link produk bukalapak fast 50 favorit 5k laku kelipat bayar via ovodanagopay bayar via pulsa kena rate tsel 084 xlaxis 090 harga bisa ubah sewaktu2
5/2/2020 0:06,1.25627E+18,Coeman3,Kamu d rumah aja.. keperluan belanja di Anshop11 click ke: https://t.co/1zXIBqyCMI Atau https://t.co/etgIRQjMnz Atau https://t.co/YrQofVfFaj Nikmati penawaran2 menarik dari toped / shopee / Bukalapak atas produk2 pilihan kami yang Original dan berkualitas. https://t.co/PLdTTwTBkS,Twitter for Android,0,0,kamu d rumah aja perlu belanja di anshop11 click ke atau atau nikmat penawaran2 tarik dari toped shopee bukalapak atas produk2 pilih kami yang original dan kualitas
5/2/2020 0:04,1.25627E+18,bayutrenggana,Parfume Kopi Gantung Botol Vleo via @bukalapak https://t.co/l4fXlcWpdC,Twitter for Android,0,0,parfume kopi gantung botol vleo via
5/2/2020 0:03,1.25627E+18,guedajal,BukaLapak memang cincai,Twitter for Android,0,0,bukalapak memang cincai
5/2/2020 0:02,1.25627E+18,mimif_04,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 2,twittbot.net,0,0,jual followers instagram twitter bukalapak tokopedia shopee wa 0816220553 2
5/2/2020 0:02,1.25627E+18,mimif_02,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 2,twittbot.net,0,0,jual followers instagram twitter bukalapak tokopedia shopee wa 0816220553 2
5/2/2020 0:02,1.25627E+18,mimif_05,Jual followers - Instagram - Twitter - Bukalapak - Tokopedia - Shopee Wa 0816.220.553 #followers #like #lfl #indonesia 2,twittbot.net,0,0,jual followers instagram twitter bukalapak tokopedia shopee wa 0816220553 2
5/1/2020 23:57,1.25627E+18,itskiwifruits,Bagi-bagi kabar gembira! Penerbit haru lagi adain promo ramadhan disc up to 75%. Buruan deh cek ke akun shopee penerbit haru. Nih linknya biar tinggal klik! Ehehe  https://t.co/lgma95ETaK https://t.co/huwG5tkvHj https://t.co/mRabP7F4oH  #HaruGrupRamadhanGiveaway #Periode2 https://t.co/66elqARykf,Twitter for Android,0,0,bagibagi kabar gembira terbit haru lagi adain promo ramadhan disc up to 75 buru deh cek ke akun shopee terbit haru nih linknya biar tinggal klik ehehe
5/1/2020 23:52,1.25627E+18,ASecillia,"Hai teman・・・｣ lockdown bkn jdi masalah dn yg masih bingung buka puasa dn sahur makan apa, skrng waktu'a kamu bisa pesan makanan trbaru dri menu menu @bakmitopia kmu bisa pesan lwt @bukalapak @shopee_id @gojekindonesia @tokopedia  makin mudah utk pesannya ・・・・ ・・・ｱ・・・ｲ https://t.co/1ZXngKeKCW",Twitter Web App,0,1,hai teman lockdown bkn jdi masalah dn yg masih bingung buka puasa dn sahur makan apa skrng waktua kamu bisa pesan makan trbaru dri menu menu kmu bisa pesan lwt makin mudah utk pesan
5/1/2020 23:47,1.25626E+18,shushu_hua,@xuanjiwn @xhiureong Ntar lo yg gue jual di bukalapak samm rrrr・・ｦ・,Twitter for Android,0,0,ntar lo yg gue jual di bukalapak samm rrrr
5/1/2020 23:35,1.25626E+18,bayutrenggana,Bracket Holder Botol Minum Sepeda Beto Quick Release via @bukalapak https://t.co/KfuQvL2kPm,Twitter for Android,0,0,bracket holder botol minum sepeda beto quick release via
5/1/2020 23:30,1.25626E+18,prkylx,JUAL BUKALAPAK PRODUK VIEWS Link Produk Bukalapak Fast 100 VIEWS: 5K BERLAKU KELIPATAN Pembayaran via ovo/dana/gopay Pembayaran via pulsa dikenakan rate  Tsel : 0.84 Xl/AXIS : 0.90 HARGA BISA BERUBAH SEWAKTU2,twittbot.net,0,0,jual bukalapak produk views link produk bukalapak fast 100 views 5k laku kelipat bayar via ovodanagopay bayar via pulsa kena rate tsel 084 xlaxis 090 harga bisa ubah sewaktu2
5/1/2020 23:29,1.25626E+18,bayutrenggana,Crank Set XLR 8 34-50T Hollow Tech 2 via @bukalapak https://t.co/Yip0AX6WOI,Twitter for Android,0,0,crank set xlr 8 3450t hollow tech 2 via
5/1/2020 23:22,1.25626E+18,1Mufti1,@beachgoldd Cek bukalapak.. Gratis ongkirnya banyak.. Syopi mahal2 ・・・・,Twitter Web App,0,0,cek bukalapak gratis ongkirnya banyak syopi mahal2
5/1/2020 23:21,1.25626E+18,bayutrenggana,Handgrip Sepeda Double Lock Model Round Bahan Kulit PU Retro - Hitam via @bukalapak https://t.co/Tu4sT06SHE,Twitter for Android,0,0,handgrip sepeda double lock model round bahan kulit pu retro hitam via
5/1/2020 23:17,1.25626E+18,minisitemu,Minisite blogger responsiv untul bisnis reseller tokopedia bukalapak dll,twittbot.net,0,0,minisite blogger responsiv untul bisnis reseller tokopedia bukalapak dll
5/1/2020 23:17,1.25626E+18,TeknovasiM,Papan Pantul Basket NBA - 1200x800 mm... https://t.co/KQGNSUZHjH,Bukalapak,0,0,papan pantul basket nba 1200x800 mm
5/1/2020 23:15,1.25626E+18,bayutrenggana,Hand Grip Sepeda Double Lock Kulit PU Retro Vintage via @bukalapak https://t.co/VFa201fXeO,Twitter for Android,0,0,hand grip sepeda double lock kulit pu retro vintage via
5/1/2020 23:13,1.25626E+18,hadifianwidjaja,@papahnya_dedek @AlnissaStore @Tre005 @dzulfian @AdamasBelva @ruangguru Kalau skrg gak bisa. Kalau dari awal desain nya gak pake PLATFORM dan langsung modul yah bisa saja. Tapi PLATFORM di fasilitasi supaya PRIBADI / Lembaga pelatihan kecil bisa jualan mo,Twitter for iPhone,0,0,kalau skrg gak bisa kalau dari awal desain nya gak pake platform dan langsung modul yah bisa saja tapi platform di fasilitas supaya pribadi lembaga latih kecil bisa jual modul nya via platform spt ke tokopedia atau bukalapak misal chef juna juga jual modul
5/1/2020 23:09,1.25625E+18,bayutrenggana,FMF Handlebar Stang Sepeda Alloy 25.4 x 520mm via @bukalapak https://t.co/kr78F6pmo2,Twitter for Android,0,0,fmf handlebar stang sepeda alloy 254 x 520mm via
5/1/2020 23:09,1.25625E+18,WillyHSN,"READY FOR ORDER, MISB AND NEW All Ready Stock lainnya Details and Price Check Market Place or PM Search・・・・・・・・・・・・ - Tokopedia : HSN OL Shop - Shopee : hsnolshop - Bukalapak : HSN  Untuk PRE ORDER DETAILS FOLLOW MY・ｦ https://t.co/IvpJbvoNUE",Instagram,0,0,ready for order misb and new all ready stock lain details and price check market place or pm search tokopedia hsn ol shop shopee hsnolshop bukalapak hsn untuk pre order details follow my
5/1/2020 23:09,1.25625E+18,ridwansyah_el,@SitiNur70212842 di bukalapak ada mba,Twitter for Android,0,0,di bukalapak ada mba
5/1/2020 23:06,1.25625E+18,kalimayafashion,Bukalapak  kalimayafashion https://t.co/6axxIZEr2Z https://t.co/nlNbjuOQGs,Twitter for Android,1,0,bukalapak kalimayafashion
